City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Isla Mujeres,MX,2021-06-06 18:32:13,21.2311,-86.731,89.6,62,40,10.36
292,Finschhafen,PG,2021-06-06 18:32:14,-6.6024,147.8681,78.21,83,66,7.81
293,Kaeo,NZ,2021-06-06 18:32:14,-35.1,173.7833,60.01,97,100,5.99
294,Mokhsogollokh,RU,2021-06-06 18:32:14,61.4681,128.9203,50.76,73,100,5.73
295,Cockburn Town,TC,2021-06-06 18:30:37,21.4612,-71.1419,80.1,80,6,21.61
296,Missoula,US,2021-06-06 18:32:15,47.0166,-113.8009,52.54,45,100,5.55
297,Piacabucu,BR,2021-06-06 18:32:15,-10.4056,-36.4344,79.34,76,15,9.73
298,Gojra,PK,2021-06-06 18:32:16,31.1487,72.6866,97.56,24,0,8.99
299,Lexington,US,2021-06-06 18:29:42,37.9887,-84.4777,80.92,69,90,6.89
300,Panaba,MX,2021-06-06 18:32:16,21.2833,-88.2667,98.74,34,87,13.15
301,Tommot,RU,2021-06-06 18:32:16,58.9564,126.2925,60.31,62,96,3.83
302,Geraldton,AU,2021-06-06 18:32:17,-28.7667,114.6,51.8,87,70,5.75
303,Aswan,EG,2021-06-06 18:32:17,24.0934,32.907,89.87,11,6,12.53
304,Arlit,NE,2021-06-06 18:32:18,18.7369,7.3853,99.48,10,46,14.99
305,Esil,KZ,2021-06-06 18:32:18,51.9556,66.4042,61.63,30,91,6.46
306,Sao Joao Da Barra,BR,2021-06-06 18:32:18,-21.6403,-41.0511,80.69,81,100,14.81
307,Jaisalmer,IN,2021-06-06 18:29:36,26.9147,70.9181,96.31,29,7,20.8
308,Mitu,CO,2021-06-06 18:28:20,1.1983,-70.1733,84.45,70,86,1.03
309,Aksarka,RU,2021-06-06 18:32:19,66.5606,67.7975,35.4,61,22,6.08
310,High Level,CA,2021-06-06 18:28:56,58.5169,-117.136,59.11,72,75,8.66
311,Longyearbyen,SJ,2021-06-06 18:27:57,78.2186,15.6401,37.4,75,0,8.05
312,Neryungri,RU,2021-06-06 18:32:20,56.6709,124.6491,62.87,45,39,8.21
313,Hamilton,US,2021-06-06 18:30:14,39.1834,-84.5333,83.68,65,40,8.14
314,Progreso,MX,2021-06-06 18:32:20,21.2833,-89.6667,91.51,53,39,10.69
315,Murgab,TM,2021-06-06 18:32:21,37.4966,61.9714,91.27,31,0,11.92
316,Hervey Bay,AU,2021-06-06 18:32:21,-25.2986,152.8535,56.03,84,1,3.0
317,Batticaloa,LK,2021-06-06 18:32:22,7.7102,81.6924,82.22,74,96,6.91
318,Nuuk,GL,2021-06-06 18:32:22,64.1835,-51.7216,43.41,93,75,10.36
319,Ust-Kuyga,RU,2021-06-06 18:32:22,70.0167,135.6,43.27,65,9,3.87
320,Hailar,CN,2021-06-06 18:32:23,49.2,119.7,54.54,63,0,7.76
321,Saint-Michel-Des-Saints,CA,2021-06-06 18:30:14,46.6834,-73.9159,78.35,68,67,7.52
322,Nisia Floresta,BR,2021-06-06 18:32:23,-6.0911,-35.2086,82.78,84,24,10.63
323,Dhangadhi,NP,2021-06-06 18:32:24,28.7079,80.5961,86.54,36,5,3.67
324,Kungurtug,RU,2021-06-06 18:32:24,50.5994,97.5228,37.29,95,100,3.58
325,Mujiayingzi,CN,2021-06-06 18:32:25,42.1167,118.7833,62.47,50,100,5.14
326,Pringsewu,ID,2021-06-06 18:30:44,-5.3582,104.9744,73.65,97,99,4.63
327,Marawi,PH,2021-06-06 18:32:25,7.9986,124.2928,64.65,92,100,2.71
328,Nhulunbuy,AU,2021-06-06 18:32:26,-12.2333,136.7667,75.2,83,40,5.75
329,Caucaia,BR,2021-06-06 18:32:26,-3.7361,-38.6531,87.75,67,20,6.62
330,Pontianak,ID,2021-06-06 18:32:27,-0.0333,109.3333,75.18,100,40,2.95
331,Naze,JP,2021-06-06 18:32:27,28.3667,129.4833,69.55,91,100,4.32
332,Udachnyy,RU,2021-06-06 18:32:28,66.4167,112.4,39.22,95,100,14.63
333,Kelamangalam,IN,2021-06-06 18:32:28,12.6,77.85,76.51,83,100,9.95
334,Kavaratti,IN,2021-06-06 18:30:00,10.5669,72.642,82.83,74,100,10.49
335,Bose,IT,2021-06-06 18:32:29,45.4612,8.0137,78.39,82,96,3.42
336,Poum,NC,2021-06-06 18:32:29,-20.2333,164.0167,72.28,61,41,17.25
337,Lompoc,US,2021-06-06 18:28:09,34.6391,-120.4579,70.7,81,90,4.0
338,Tuatapere,NZ,2021-06-06 18:32:29,-46.1333,167.6833,41.25,91,28,4.25
339,Touba,CI,2021-06-06 18:32:30,8.2833,-7.6833,84.51,46,82,3.96
340,Ponta Delgada,PT,2021-06-06 18:32:30,37.7333,-25.6667,68.72,77,40,12.66
341,Mount Isa,AU,2021-06-06 18:32:31,-20.7333,139.5,46.4,66,0,5.75
342,Kulhudhuffushi,MV,2021-06-06 18:32:27,6.6221,73.07,81.97,79,100,14.63
343,Vestmannaeyjar,IS,2021-06-06 18:32:31,63.4427,-20.2734,46.4,93,90,11.5
344,Velizh,RU,2021-06-06 18:32:32,55.6056,31.1967,58.73,85,61,5.19
345,Moose Factory,CA,2021-06-06 18:32:33,51.2585,-80.6094,77.0,47,1,13.8
346,High Rock,BS,2021-06-06 18:32:33,26.6208,-78.2833,84.22,75,84,16.13
347,Lakes Entrance,AU,2021-06-06 18:32:33,-37.8811,147.981,51.01,78,100,9.22
348,Norman Wells,CA,2021-06-06 18:28:13,65.282,-126.8329,46.4,87,90,12.66
349,Alofi,NU,2021-06-06 18:32:34,-19.0595,-169.9187,60.8,100,56,1.14
350,Dingle,PH,2021-06-06 18:32:35,10.9995,122.6711,75.67,86,100,2.21
351,Novorudnyy,RU,2021-06-06 18:32:35,51.5026,58.1873,64.4,34,0,8.95
352,Cap-Aux-Meules,CA,2021-06-06 18:32:36,47.3821,-61.8597,53.65,66,40,10.36
353,Kaitangata,NZ,2021-06-06 18:28:00,-46.2817,169.8464,48.0,96,72,1.99
354,Kaniama,CD,2021-06-06 18:32:36,-7.5667,24.1833,73.18,53,28,5.12
355,Yelan-Koleno,RU,2021-06-06 18:32:37,51.1523,41.2306,56.79,91,100,5.79
356,Ahuimanu,US,2021-06-06 18:32:37,21.4447,-157.8378,78.85,63,20,14.97
357,Mardin,TR,2021-06-06 18:32:38,37.3131,40.7436,71.71,20,0,10.11
358,Kyshtovka,RU,2021-06-06 18:32:38,56.555,76.6271,56.98,82,11,8.61
359,Shimoda,JP,2021-06-06 18:32:38,34.6667,138.95,68.16,88,100,7.72
360,Virginia Beach,US,2021-06-06 18:31:28,36.8529,-75.978,89.6,58,75,8.05
361,Rocky Mountain House,CA,2021-06-06 18:30:13,52.3668,-114.9188,56.82,41,83,4.61
362,Bichura,RU,2021-06-06 18:32:39,50.5881,107.6022,40.37,97,100,3.13
363,Ankara,TR,2021-06-06 18:32:40,39.9199,32.8543,65.59,34,0,2.3
364,Half Moon Bay,US,2021-06-06 18:31:56,37.4636,-122.4286,78.12,62,20,1.01
365,Todos Santos,MX,2021-06-06 18:32:40,23.45,-110.2167,93.11,53,6,7.61
366,Jamundi,CO,2021-06-06 18:32:41,3.2607,-76.535,84.2,61,75,3.44
367,Acapulco,MX,2021-06-06 18:31:02,16.8634,-99.8901,89.42,66,40,9.86
368,Pandan,PH,2021-06-06 18:32:41,14.0453,124.1694,79.9,84,100,5.79
369,Karratha,AU,2021-06-06 18:32:42,-20.7377,116.8463,75.15,64,100,7.38
370,Los Llanos De Aridane,ES,2021-06-06 18:32:27,28.6585,-17.9182,66.13,80,20,10.76
371,Aklavik,CA,2021-06-06 18:32:42,68.2191,-135.0107,35.6,75,75,4.61
372,Bagdarin,RU,2021-06-06 18:32:43,54.4333,113.6,55.29,83,100,3.0
373,Maungaturoto,NZ,2021-06-06 18:32:43,-36.1,174.3667,57.67,94,100,17.85
374,Novikovo,RU,2021-06-06 18:32:43,51.1537,37.8879,56.37,90,8,4.05
375,Farah,AF,2021-06-06 18:32:43,32.5,62.5,90.43,13,0,1.72
376,La Ronge,CA,2021-06-06 18:32:44,55.1001,-105.2842,57.45,82,90,3.44
377,Turinsk,RU,2021-06-06 18:32:45,58.0458,63.696,65.1,48,78,6.78
378,Honningsvag,NO,2021-06-06 18:32:45,70.9821,25.9704,39.52,69,7,3.96
379,Dakar,SN,2021-06-06 18:31:36,14.6937,-17.4441,83.28,73,5,13.8
380,Margate,GB,2021-06-06 18:32:46,51.3813,1.3862,66.06,83,65,8.21
381,Kunming,CN,2021-06-06 18:32:47,25.0389,102.7183,62.53,94,90,6.71
382,Sabang,ID,2021-06-06 18:32:47,5.8933,95.3214,83.14,72,100,21.56
383,Isangel,VU,2021-06-06 18:32:47,-19.55,169.2667,71.01,65,100,11.63
384,Villarrubia De Los Ojos,ES,2021-06-06 18:32:48,39.2209,-3.608,85.93,29,1,4.81
385,Bara,NG,2021-06-06 18:32:48,10.3744,10.7288,85.8,51,100,12.5
386,Barcelos,PT,2021-06-06 18:31:34,41.5388,-8.6151,81.28,69,14,6.04
387,Mozarlandia,BR,2021-06-06 18:32:48,-14.7447,-50.5706,91.35,28,100,2.91
388,Abrantes,PT,2021-06-06 18:32:49,39.4667,-8.2,78.73,48,0,5.01
389,Leerdam,NL,2021-06-06 18:32:49,51.8933,5.0917,69.94,49,0,7.27
390,San Jose De Guanipa,VE,2021-06-06 18:32:50,8.8872,-64.1651,84.9,56,72,12.06
391,Nalut,LY,2021-06-06 18:32:50,30.3333,10.85,93.42,11,63,12.41
392,Kariba,ZW,2021-06-06 18:32:50,-16.5167,28.8,61.43,48,99,4.29
393,Qasigiannguit,GL,2021-06-06 18:32:51,68.8193,-51.1922,35.85,79,84,4.18
394,Rawson,AR,2021-06-06 18:30:58,-43.3002,-65.1023,55.44,40,16,19.44
395,Ilinskiy,RU,2021-06-06 18:32:52,55.619,38.1182,64.98,88,20,4.47
396,New Glasgow,CA,2021-06-06 18:28:41,45.5834,-62.6486,59.0,77,40,8.05
397,Bairiki,KI,2021-06-06 18:32:52,1.3292,172.9752,82.4,74,40,11.39
398,Noumea,NC,2021-06-06 18:30:03,-22.2763,166.4572,71.01,99,97,6.49
399,Saurimo,AO,2021-06-06 18:32:53,-9.6608,20.3916,64.81,49,19,5.3
400,Hualmay,PE,2021-06-06 18:28:40,-11.0964,-77.6139,69.44,67,66,8.63
401,Muli,MV,2021-06-06 18:32:53,2.9167,73.5667,83.16,75,23,14.12
402,Aquiraz,BR,2021-06-06 18:32:54,-3.9014,-38.3911,87.89,70,13,5.48
403,Kalmunai,LK,2021-06-06 18:32:54,7.4167,81.8167,82.15,74,100,3.49
404,Liancheng,CN,2021-06-06 18:32:55,24.0519,105.075,65.93,88,42,2.08
405,Mulchen,CL,2021-06-06 18:32:55,-37.7167,-72.2333,50.0,71,75,2.3
406,Fukuma,JP,2021-06-06 18:28:52,33.7667,130.4667,66.29,87,95,1.97
407,Kununurra,AU,2021-06-06 18:30:31,-15.7667,128.7333,62.58,63,90,5.75
408,Sargatskoye,RU,2021-06-06 18:32:56,55.6101,73.4972,56.48,68,0,7.83
409,Omsukchan,RU,2021-06-06 18:32:56,62.5333,155.8,41.38,89,99,8.5
410,Joshimath,IN,2021-06-06 18:32:57,30.5667,79.5667,64.6,68,24,4.61
411,Andenes,NO,2021-06-06 18:32:57,69.3143,16.1194,57.47,66,9,11.5
412,Sobolevo,RU,2021-06-06 18:32:58,54.4299,31.8996,57.65,88,46,5.77
413,Port Lincoln,AU,2021-06-06 18:32:58,-34.7333,135.8667,59.86,52,100,21.21
414,Fort Wellington,GY,2021-06-06 18:32:58,6.4,-57.6,81.95,76,89,9.4
415,Mahayag,PH,2021-06-06 18:32:59,8.1183,123.4455,73.96,88,100,1.48
416,Lavrentiya,RU,2021-06-06 18:32:59,65.5833,-171.0,34.74,80,99,5.93
417,Kichera,RU,2021-06-06 18:32:59,55.9375,110.0997,45.32,80,97,2.86
418,Muros,ES,2021-06-06 18:33:00,42.7762,-9.0603,76.68,56,17,11.43
419,Juneau,US,2021-06-06 18:33:00,58.3019,-134.4197,51.8,88,75,0.22
420,Saldanha,ZA,2021-06-06 18:28:12,-33.0117,17.9442,62.65,46,28,12.3
421,Scarborough,GB,2021-06-06 18:32:45,54.2797,-0.4044,61.0,81,35,1.01
422,Shadrinsk,RU,2021-06-06 18:32:16,56.0852,63.6335,58.62,56,7,7.81
423,Bambanglipuro,ID,2021-06-06 18:33:01,-7.95,110.2833,57.6,90,14,1.45
424,Berezovyy,RU,2021-06-06 18:33:01,51.6667,135.7,47.26,98,100,1.43
425,Havre,FR,2021-06-06 18:33:02,49.5833,0.3333,67.57,82,0,4.29
426,Labuhan,ID,2021-06-06 18:33:02,-6.8844,112.2051,78.39,85,34,4.92
427,Kolokani,ML,2021-06-06 18:33:03,13.5728,-8.0339,91.6,31,42,10.71
428,Acacias,CO,2021-06-06 18:33:03,3.987,-73.758,78.12,85,97,3.89
429,Sioux Lookout,CA,2021-06-06 18:28:32,50.1001,-91.917,77.0,73,75,8.05
430,Vila,PT,2021-06-06 18:33:04,42.0304,-8.1588,71.74,66,7,3.22
431,Bousso,TD,2021-06-06 18:33:04,10.4795,16.7117,88.77,43,92,5.93
432,Zwedru,LR,2021-06-06 18:33:05,6.0667,-8.1281,74.84,95,55,4.34
433,Tucuman,AR,2021-06-06 18:30:19,-26.8241,-65.2226,66.2,48,93,0.34
434,Strezhevoy,RU,2021-06-06 18:33:05,60.7333,77.5889,48.18,81,12,9.15
435,Henties Bay,NA,2021-06-06 18:31:59,-22.116,14.2845,77.86,43,0,2.04
436,Oum Hadjer,TD,2021-06-06 18:33:06,13.2954,19.6966,94.68,28,59,0.54
437,Bilibino,RU,2021-06-06 18:31:15,68.0546,166.4372,59.79,50,5,5.01
438,Kralendijk,BQ,2021-06-06 18:32:25,12.15,-68.2667,86.0,66,75,18.41
439,Genhe,CN,2021-06-06 18:33:06,50.7833,121.5167,47.77,68,6,2.44
440,Beloha,MG,2021-06-06 18:33:07,-25.1667,45.05,62.78,71,36,13.18
441,Lalibela,ET,2021-06-06 18:33:07,12.0333,39.0333,65.19,34,91,7.87
442,Diu,IN,2021-06-06 18:33:08,20.7141,70.9822,85.17,71,5,11.74
443,Pacific Grove,US,2021-06-06 18:33:09,36.6177,-121.9166,60.8,63,75,12.66
444,Laurel,US,2021-06-06 18:33:09,39.0993,-76.8483,96.01,48,1,6.91
445,Sibu,MY,2021-06-06 18:33:10,2.3,111.8167,75.51,100,40,2.1
446,Polohy,UA,2021-06-06 18:33:10,47.4844,36.2536,57.31,88,71,8.37
447,Beloit,US,2021-06-06 18:31:02,42.5084,-89.0318,88.36,51,100,8.01
448,Rio Claro,BR,2021-06-06 18:33:11,-22.4114,-47.5614,82.22,34,72,1.14
449,Guerrero Negro,MX,2021-06-06 18:33:12,27.9769,-114.0611,72.55,53,71,11.45
450,Soddy-Daisy,US,2021-06-06 18:33:12,35.2359,-85.1908,79.18,90,100,3.11
451,Contai,IN,2021-06-06 18:33:13,21.7786,87.7536,86.83,79,100,16.37
452,Palkino,RU,2021-06-06 18:33:13,57.5409,28.0126,69.55,67,100,6.33
453,Yabassi,CM,2021-06-06 18:33:13,4.457,9.9682,80.24,92,98,2.15
454,Cabo San Lucas,MX,2021-06-06 18:33:14,22.8909,-109.9124,91.99,40,1,8.05
455,San Javier,ES,2021-06-06 18:33:14,37.8063,-0.8374,78.64,62,0,1.01
456,Kahului,US,2021-06-06 18:30:13,20.8947,-156.47,78.82,72,40,12.66
457,Sinop,TR,2021-06-06 18:30:21,41.7711,34.8709,51.13,66,3,4.79
458,Unai,BR,2021-06-06 18:33:15,-16.3575,-46.9061,84.69,35,46,4.18
459,Evensk,RU,2021-06-06 18:33:15,61.95,159.2333,46.72,84,99,7.0
460,Baghdad,IQ,2021-06-06 18:32:44,33.3406,44.4009,93.11,16,0,16.89
461,Zhezkazgan,KZ,2021-06-06 18:33:16,47.8043,67.7144,65.59,25,100,10.36
462,Aykhal,RU,2021-06-06 18:33:16,66.0,111.5,37.22,91,100,16.71
463,Zahirabad,IN,2021-06-06 18:33:17,17.6833,77.6167,82.02,63,95,7.31
464,Sept-Iles,CA,2021-06-06 18:30:10,50.2001,-66.3821,57.72,69,75,10.0
465,Santiago De Chuco,PE,2021-06-06 18:33:17,-8.15,-78.1833,61.84,52,100,1.9
466,Lethem,GY,2021-06-06 18:32:34,3.3803,-59.7968,84.7,71,90,7.36
467,Humaita,BR,2021-06-06 18:33:18,-7.5061,-63.0208,89.96,52,98,4.14
468,Teguldet,RU,2021-06-06 18:33:18,57.3064,88.1667,54.36,94,100,11.74
469,Victor Harbor,AU,2021-06-06 18:33:19,-35.5667,138.6167,60.01,70,98,3.0
470,Aranos,NA,2021-06-06 18:33:19,-24.1333,19.1167,52.52,42,0,13.2
471,Nizhnevartovsk,RU,2021-06-06 18:33:21,60.9344,76.5531,48.2,71,0,8.95
472,Pangai,TO,2021-06-06 18:33:21,-19.8,-174.35,75.31,69,20,0.0
473,Merta,IN,2021-06-06 18:33:21,26.65,74.0333,88.12,47,9,17.11
474,Beloslav,BG,2021-06-06 18:33:22,43.1833,27.7,64.2,97,0,0.29
475,Mirante Do Paranapanema,BR,2021-06-06 18:33:22,-22.2919,-51.9064,85.93,30,29,3.4
476,Xiaoweizhai,CN,2021-06-06 18:33:23,26.1903,107.5125,66.36,79,14,2.1
477,Vila Velha,BR,2021-06-06 18:33:03,-20.3297,-40.2925,80.6,65,20,11.5
478,Kutum,SD,2021-06-06 18:28:30,14.2,24.6667,85.84,12,9,10.4
479,Rabo De Peixe,PT,2021-06-06 18:33:24,37.8,-25.5833,68.0,77,40,12.66
480,Polovinnoye,RU,2021-06-06 18:33:24,54.7914,65.9864,59.02,43,35,5.35
481,Yambio,SS,2021-06-06 18:33:25,4.5721,28.3955,69.69,96,100,4.74
482,Nanortalik,GL,2021-06-06 18:33:25,60.1432,-45.2371,46.29,66,100,14.43
483,Coquimbo,CL,2021-06-06 18:33:03,-29.9533,-71.3436,59.0,72,40,9.22
484,Sao Miguel Do Araguaia,BR,2021-06-06 18:33:25,-13.275,-50.1628,88.81,32,100,4.23
485,Gat,IL,2021-06-06 18:33:26,31.61,34.7642,74.8,7,0,4.03
486,Pangnirtung,CA,2021-06-06 18:33:26,66.1451,-65.7125,44.6,53,75,10.36
487,Teguise,ES,2021-06-06 18:33:27,29.0605,-13.564,68.22,64,40,17.74
488,Kankan,GN,2021-06-06 18:33:27,10.3854,-9.3057,92.73,30,1,4.54
489,Hirara,JP,2021-06-06 18:32:00,24.8,125.2833,79.39,84,100,12.12
490,Craig,US,2021-06-06 18:30:49,40.5153,-107.5464,82.4,20,1,3.44
491,Ulaanbaatar,MN,2021-06-06 18:33:27,47.9077,106.8832,46.53,76,75,10.56
492,Champerico,GT,2021-06-06 18:33:28,14.3,-91.9167,95.94,67,90,6.8
493,Tucuma,BR,2021-06-06 18:33:26,-0.1833,-50.05,85.62,65,49,6.78
494,Lagoa,PT,2021-06-06 18:33:28,39.05,-27.9833,64.13,90,100,12.53
495,Maragogi,BR,2021-06-06 18:31:46,-9.0122,-35.2225,78.1,81,24,9.71
496,Tomatlan,MX,2021-06-06 18:33:28,19.9333,-105.25,94.93,38,99,11.36
497,Bonnyville,CA,2021-06-06 18:31:46,54.2668,-110.735,66.2,45,75,5.75
498,Puro,PH,2021-06-06 18:33:29,12.4841,123.3827,79.54,85,100,6.06
499,Brazzaville,CG,2021-06-06 18:33:29,-4.2658,15.2832,80.6,78,87,2.3
500,Senno,RU,2021-06-06 18:33:30,59.5336,33.9167,63.03,69,69,4.88
501,Kamenka,RU,2021-06-06 18:33:30,51.3223,42.7678,56.75,90,79,5.5
502,Samarai,PG,2021-06-06 18:33:30,-10.6167,150.6667,78.1,89,100,15.01
503,Neuquen,AR,2021-06-06 18:33:31,-38.9516,-68.0591,57.09,44,0,10.36
504,Saint-Pierre,RE,2021-06-06 18:33:31,-21.3393,55.4781,71.29,80,75,4.61
505,Hasaki,JP,2021-06-06 18:33:32,35.7333,140.8333,66.0,100,75,3.44
506,Dunedin,NZ,2021-06-06 18:33:22,-45.8742,170.5036,43.81,87,91,3.15
507,Manitouwadge,CA,2021-06-06 18:33:32,49.1215,-85.8403,70.52,86,100,12.06
508,Gizo,SB,2021-06-06 18:33:32,-8.103,156.8419,81.86,78,20,8.05
509,Santiago,CL,2021-06-06 18:32:38,-33.4569,-70.6483,66.16,47,75,3.44
510,Lewistown,US,2021-06-06 18:28:59,40.5992,-77.5714,92.53,37,1,5.75
511,Matara,LK,2021-06-06 18:33:33,5.9485,80.5353,79.09,88,100,9.69
512,Tombouctou,ML,2021-06-06 18:33:33,20.0,-3.0,102.81,10,15,8.37
513,Bunia,CD,2021-06-06 18:33:34,1.5667,30.25,64.27,97,100,4.9
514,Vejprty,CZ,2021-06-06 18:33:34,50.4923,13.0321,65.12,78,100,10.0
515,Amga,RU,2021-06-06 18:29:35,60.8953,131.9608,54.3,78,98,3.69
516,Stepnyak,KZ,2021-06-06 18:33:34,52.8339,70.7803,57.04,40,6,5.59
517,Jacksonville Beach,US,2021-06-06 18:30:25,30.2947,-81.3931,95.23,69,1,5.99
518,Komsomolskiy,UZ,2021-06-06 18:33:35,40.4272,71.7189,88.52,22,96,6.91
519,Shanghai,CN,2021-06-06 18:31:16,31.2222,121.4581,73.99,64,0,4.47
520,Baruun-Urt,MN,2021-06-06 18:33:36,46.6806,113.2792,61.93,41,100,6.58
521,Hue,VN,2021-06-06 18:29:28,16.4667,107.6,82.51,78,20,4.52
522,Vila Franca Do Campo,PT,2021-06-06 18:33:13,37.7167,-25.4333,68.0,77,40,12.66
523,Ilam,NP,2021-06-06 18:33:36,26.9167,87.9167,69.01,87,12,3.51
524,Salinopolis,BR,2021-06-06 18:33:37,-0.6136,-47.3561,82.6,76,92,9.66
525,Tripoli,LY,2021-06-06 18:33:24,32.8752,13.1875,86.5,29,100,16.42
526,Nsanje,MW,2021-06-06 18:33:37,-16.92,35.262,66.16,79,100,3.4
527,Ajdabiya,LY,2021-06-06 18:33:38,30.7554,20.2263,73.58,54,0,13.04
528,Mananjary,MG,2021-06-06 18:33:38,-21.2167,48.3333,67.03,74,76,6.85
529,Hauterive,FR,2021-06-06 18:33:38,46.0901,3.4459,62.38,92,99,2.75
530,Lensk,RU,2021-06-06 18:33:39,60.7253,114.9278,47.86,81,100,9.89
531,Pustoshka,RU,2021-06-06 18:33:08,56.3355,29.369,58.95,89,25,5.19
532,Kapit,MY,2021-06-06 18:33:39,2.0167,112.9333,73.11,99,100,0.87
533,Kurri Kurri,AU,2021-06-06 18:33:40,-32.8167,151.4833,50.23,85,37,3.47
534,Melfi,IT,2021-06-06 18:33:40,40.9965,15.6514,71.89,62,35,6.53
535,Sines,PT,2021-06-06 18:33:41,37.9562,-8.8698,64.99,78,0,5.01
536,Okha,RU,2021-06-06 18:32:08,53.5739,142.9478,35.55,97,100,13.09
537,Avera,US,2021-06-06 18:33:18,33.194,-82.5271,90.91,41,100,4.47
538,Mikuni,JP,2021-06-06 18:33:42,36.2171,136.1519,64.31,71,99,4.74
539,Poso,ID,2021-06-06 18:34:51,-1.3959,120.7524,76.64,86,79,4.5
540,Lebu,CL,2021-06-06 18:34:51,-37.6167,-73.65,51.76,68,100,1.95
541,Tura,IN,2021-06-06 18:34:02,25.5198,90.2201,73.29,96,67,6.91
542,Yuzhno-Sukhokumsk,RU,2021-06-06 18:34:52,44.6581,45.6436,70.09,47,100,8.63
543,Bambous Virieux,MU,2021-06-06 18:31:08,-20.3428,57.7575,75.45,78,20,10.63
544,Bomet,KE,2021-06-06 18:34:52,-0.7813,35.3416,55.94,85,66,5.93
545,Faanui,PF,2021-06-06 18:34:53,-16.4833,-151.75,80.74,74,18,10.92
546,Punta Arenas,CL,2021-06-06 18:30:28,-53.15,-70.9167,42.91,70,0,9.75
547,Zuwarah,LY,2021-06-06 18:34:53,32.9312,12.082,76.73,60,79,14.45
548,Ushuaia,AR,2021-06-06 18:33:14,-54.8,-68.3,38.86,81,90,0.0
549,Jamestown,US,2021-06-06 18:34:54,42.097,-79.2353,84.09,47,1,16.11
550,Deputatskiy,RU,2021-06-06 18:30:29,69.3,139.9,36.77,76,3,3.2
551,Laguna,US,2021-06-06 18:32:15,38.421,-121.4238,87.66,41,1,3.0
552,Atuona,PF,2021-06-06 18:31:05,-9.8,-139.0333,79.7,64,71,8.37
553,Chingirlau,KZ,2021-06-06 18:34:55,51.095,54.0814,63.41,47,64,10.45
554,Vaini,TO,2021-06-06 18:34:06,-21.2,-175.2,71.76,88,40,6.91
555,Maun,BW,2021-06-06 18:34:56,-19.9833,23.4167,62.6,45,0,5.75
556,Kerema,PG,2021-06-06 18:34:56,-7.9631,145.7785,76.53,92,100,5.97
557,Talnakh,RU,2021-06-06 18:34:57,69.4865,88.3972,29.59,99,100,3.04
558,Camopi,GF,2021-06-06 18:32:16,3.1655,-52.3158,78.33,88,99,3.11
559,Jalu,LY,2021-06-06 18:30:32,29.0331,21.5482,82.2,19,0,7.02
560,Ribeira Grande,PT,2021-06-06 18:33:27,38.5167,-28.7,70.2,78,40,13.8
561,Nova Olimpia,BR,2021-06-06 18:34:57,-14.7972,-57.2881,94.19,27,100,3.8
562,Rikitea,PF,2021-06-06 18:34:24,-23.1203,-134.9692,76.71,84,100,15.05
563,Airai,TL,2021-06-06 18:30:34,-8.9266,125.4092,55.2,84,73,2.86
564,Makakilo City,US,2021-06-06 18:32:43,21.3469,-158.0858,77.68,62,1,17.4
565,Mumford,GH,2021-06-06 18:34:58,5.2618,-0.759,81.01,81,48,12.91
566,Upington,ZA,2021-06-06 18:34:58,-28.4478,21.2561,55.78,41,0,5.75
567,Klaksvik,FO,2021-06-06 18:30:37,62.2266,-6.589,48.2,100,90,10.36
568,Severo-Kurilsk,RU,2021-06-06 18:34:59,50.6789,156.125,41.77,94,100,7.05
569,Popondetta,PG,2021-06-06 18:34:59,-8.7537,148.2534,71.53,97,86,2.89
570,Puerto Ayora,EC,2021-06-06 18:35:00,-0.7393,-90.3518,82.36,88,35,5.01
571,Upernavik,GL,2021-06-06 18:32:42,72.7868,-56.1549,37.4,85,53,3.22
572,Kapaa,US,2021-06-06 18:30:38,22.0752,-159.319,80.58,76,75,4.0
573,Casas Grandes,MX,2021-06-06 18:35:00,30.3667,-107.95,89.92,11,7,21.92
574,Butaritari,KI,2021-06-06 18:34:52,3.0707,172.7902,81.81,73,25,4.97
575,Busselton,AU,2021-06-06 18:35:01,-33.65,115.3333,50.09,74,0,7.99
576,Hofn,IS,2021-06-06 18:30:40,64.2539,-15.2082,47.64,90,100,11.52
577,Tiksi,RU,2021-06-06 18:33:56,71.6872,128.8694,43.41,66,99,8.16
578,Novo Aripuana,BR,2021-06-06 18:35:01,-5.1206,-60.3797,84.69,69,100,1.54
579,Arraial Do Cabo,BR,2021-06-06 18:35:03,-22.9661,-42.0278,84.16,65,0,12.66
580,Saint-Philippe,RE,2021-06-06 18:33:33,-21.3585,55.7679,71.6,78,75,4.61
581,Mayo,US,2021-06-06 18:35:03,38.8876,-76.5119,97.74,61,8,3.0
582,Mataura,NZ,2021-06-06 18:30:42,-46.1927,168.8643,43.68,86,90,2.26
583,Avarua,CK,2021-06-06 18:30:42,-21.2078,-159.775,71.65,68,75,4.61
584,Wanaka,NZ,2021-06-06 18:30:05,-44.7,169.15,43.75,88,83,2.13
585,Mogadishu,SO,2021-06-06 18:35:04,2.0371,45.3438,79.29,87,59,21.05
586,Hilo,US,2021-06-06 18:35:05,19.7297,-155.09,75.2,69,1,4.61
587,Kamaishi,JP,2021-06-06 18:30:43,39.2667,141.8833,62.42,79,100,7.05
